concrete_grade,water_cement_ratio_design,water_cement_ratio_actual,cement_type,admixture_type,target_slump_mm,max_aggregate_size_mm,planned_pour_month,curing_method,planned_curing_duration_days,actual_curing_duration_days,spec_min_curing_days,wc_ratio_tolerance_spec,pre_pour_checklist_signed_off_ratio,shrinkage_risk_season,wind_exposure_category,site_environment,accessibility,city,project_tier,count_similar_elements,defect_image,defect_id,site_id,project_name,defect_super_category,defect_category,element_type,floor_level,mix_recipe_code,mix_design_source,workability_test_type,label_source,defect_occurred,defect_type,severity,root_cause
M30 SCC,0.439,0.426,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,14,10,0.02,0.88,Low,High,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,26,img_285.jpg,DEF-T3F26-286,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Settlement,Minor,Poor curing
M30 SCC,0.439,0.485,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,7,10,0.02,0.83,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,34,img_286.jpg,DEF-T3F26-287,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Settlement,Moderate,Poor curing
M30 SCC,0.439,0.404,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,11,10,0.02,0.98,Low,High,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,8,img_287.jpg,DEF-T3F26-288,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Minor,Poor curing
M30 SCC,0.439,0.483,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,5,10,0.02,0.43,Low,High,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,26,img_288.jpg,DEF-T3F26-289,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,Poor curing
M30 SCC,0.439,0.465,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),14,6,10,0.02,0.71,Low,High,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,26,img_289.jpg,DEF-T3F26-290,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Settlement,Critical,Poor curing
M30 SCC,0.439,0.529,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,8,10,0.02,0.69,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,8,img_290.jpg,DEF-T3F26-291,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.44,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,8,10,0.02,0.67,Low,Low,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,18,img_291.jpg,DEF-T3F26-292,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.49,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.59,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,8,img_292.jpg,DEF-T3F26-293,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Structural,Moderate,High W/C
M30 SCC,0.439,0.503,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),10,13,10,0.02,0.96,Low,High,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,12,img_293.jpg,DEF-T3F26-294,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.454,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),14,11,10,0.02,0.68,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,26,img_294.jpg,DEF-T3F26-295,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Moderate,High W/C
M30 SCC,0.439,0.476,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,10,10,0.02,0.63,Low,High,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,18,img_295.jpg,DEF-T3F26-296,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.412,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,12,10,0.02,0.92,Low,Low,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,12,img_296.jpg,DEF-T3F26-297,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.511,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,13,10,0.02,0.72,Low,High,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,26,img_297.jpg,DEF-T3F26-298,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,High W/C
M30 SCC,0.439,0.445,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),10,8,10,0.02,0.67,Low,Low,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,34,img_298.jpg,DEF-T3F26-299,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Moderate,Poor curing
M30 SCC,0.439,0.43,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,4,10,0.02,0.47,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,26,img_299.jpg,DEF-T3F26-300,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,Poor curing
M30 SCC,0.439,0.423,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,9,10,0.02,0.78,Low,High,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,12,img_300.jpg,DEF-T3F26-301,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.44,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,5,10,0.02,0.67,Low,Low,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,26,img_301.jpg,DEF-T3F26-302,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Settlement,Critical,Poor curing
M30 SCC,0.439,0.488,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),14,9,10,0.02,0.65,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,8,img_302.jpg,DEF-T3F26-303,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,High W/C
M30 SCC,0.439,0.435,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,3,10,0.02,0.72,Low,Low,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,26,img_303.jpg,DEF-T3F26-304,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,Poor curing
M30 SCC,0.439,0.5,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,7,10,0.02,0.89,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,26,img_304.jpg,DEF-T3F26-305,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Structural,Critical,High W/C
M30 SCC,0.439,0.507,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,14,10,0.02,0.85,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,18,img_305.jpg,DEF-T3F26-306,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Moderate,High W/C
M30 SCC,0.439,0.5,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,4,10,0.02,0.54,Low,High,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,18,img_306.jpg,DEF-T3F26-307,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,Poor curing
M30 SCC,0.439,0.479,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,5,10,0.02,0.87,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,18,img_307.jpg,DEF-T3F26-308,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,Poor curing
M30 SCC,0.439,0.526,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),10,8,10,0.02,0.58,Low,High,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,8,img_308.jpg,DEF-T3F26-309,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Structural,Critical,High W/C
M30 SCC,0.439,0.512,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,7,10,0.02,0.48,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,18,img_309.jpg,DEF-T3F26-310,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,High W/C
M30 SCC,0.439,0.417,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,10,10,0.02,0.78,Low,High,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,26,img_310.jpg,DEF-T3F26-311,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Minor,QC non-compliance
M30 SCC,0.439,0.496,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,11,10,0.02,0.82,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,18,img_311.jpg,DEF-T3F26-312,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.525,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,14,10,0.02,0.78,Low,High,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,34,img_312.jpg,DEF-T3F26-313,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Structural,Critical,High W/C
M30 SCC,0.439,0.434,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),10,10,10,0.02,0.9,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (balcony edge; fall-protection required),Bengaluru,Tier 1,12,img_313.jpg,DEF-T3F26-314,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.515,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,8,10,0.02,0.86,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,26,img_314.jpg,DEF-T3F26-315,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Moderate,High W/C
M30 SCC,0.439,0.399,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,10,10,0.02,0.97,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,18,img_315.jpg,DEF-T3F26-316,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.484,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),14,4,10,0.02,0.55,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,26,img_316.jpg,DEF-T3F26-317,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,Poor curing
M30 SCC,0.439,0.484,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,9,10,0.02,0.82,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,img_317.jpg,DEF-T3F26-318,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Moderate,High W/C
M30 SCC,0.439,0.4,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,3,10,0.02,0.61,Low,Low,Urban high-rise residential development (multi-tower),Restricted (overhead soffit; services installed),Bengaluru,Tier 1,12,img_318.jpg,DEF-T3F26-319,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,Poor curing
M30 SCC,0.439,0.494,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,4,10,0.02,0.46,Low,Moderate,Urban high-rise residential development (multi-tower),Restricted (high-level wall/soffit junction; platform required),Bengaluru,Tier 1,12,img_319.jpg,DEF-T3F26-320,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Shrinkage,Critical,Poor curing
M30 SCC,0.439,0.468,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,10,4,10,0.02,0.41,Low,High,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,18,img_320.jpg,DEF-T3F26-321,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,Poor curing
M30 SCC,0.439,0.479,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Water sprinkling + curing compound (vertical face),10,9,10,0.02,0.67,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; finished floor plate),Bengaluru,Tier 1,12,img_321.jpg,DEF-T3F26-322,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Wall,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
M30 SCC,0.439,0.524,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Ponding on top surface; formwork retention on soffit,14,8,10,0.02,0.59,Low,Low,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,8,img_322.jpg,DEF-T3F26-323,SW-T3,Tower 3 Floor 26,Structural Concrete,Concrete Cracks,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,1,Hairline,Critical,High W/C
M30 SCC,0.439,0.402,OPC 53 + GGBS blend (30% replacement),Euclid Plastol Ultraflow 4001 / Supaflo PC 555 / Auramix 300 plus,650,12.5,June,Curing compound + wet hessian wrap (external face),14,14,10,0.02,0.91,Low,Moderate,Urban high-rise residential development (multi-tower),Open (internal room; adjacent to external opening),Bengaluru,Tier 1,34,img_323.jpg,DEF-T3F26-324,SW-T3,Tower 3 Floor 26,No Defect,No Defect,Slab,Floor 26,M30_SCC_RECIPE,T3_F26_MIX_DESIGN.xlsx,Slump flow (SCC),confirmed_defect,0,No Defect,No Defect,No Defect
